ANO;MES;NM_MES;PRODUTO;ESTADO - SIGLA;NM_ESTADO;VL_MEDIO_VENDA
2022;9;SETEMBRO;DIESEL;MA;MARANHÃO;6.92
2022;9;SETEMBRO;DIESEL;MG;MINAS GERAIS;6.91
2022;9;SETEMBRO;DIESEL;MS;MATO GROSSO DO SUL;6.86
2022;9;SETEMBRO;DIESEL;MT;MATO GROSSO;7.06
2022;9;SETEMBRO;DIESEL;PA;PARÁ;7.32
2022;9;SETEMBRO;DIESEL;PB;PARAÍBA;6.7
2022;9;SETEMBRO;DIESEL;PE;PERNAMBUCO;6.75
2022;9;SETEMBRO;DIESEL;PI;PIAUÍ;6.84
2022;9;SETEMBRO;DIESEL;PR;PARANÁ;6.65
2022;9;SETEMBRO;DIESEL;RJ;RIO DE JANEIRO;6.87
2022;9;SETEMBRO;DIESEL;RO;RONDÔNIA;7.23
2022;9;SETEMBRO;DIESEL;RR;RORAIMA;7.29
2022;9;SETEMBRO;DIESEL;RS;RIO GRANDE DO SUL;6.75
2022;9;SETEMBRO;DIESEL;SC;SANTA CATARINA;6.78
2022;9;SETEMBRO;DIESEL;SE;SERGIPE;6.54
2022;9;SETEMBRO;DIESEL;SP;SÃO PAULO;6.82
2022;9;SETEMBRO;DIESEL;TO;TOCANTINS;6.71
2022;9;SETEMBRO;DIESEL S10;AC;ACRE;7.95
2022;9;SETEMBRO;DIESEL S10;AL;ALAGOAS;7.01
2022;9;SETEMBRO;DIESEL S10;AM;AMAZONAS;7.19
2022;9;SETEMBRO;DIESEL S10;AP;AMAPÁ;7.26
2022;9;SETEMBRO;DIESEL S10;BA;BAHIA;7.16
2022;9;SETEMBRO;DIESEL S10;CE;CEARÁ;7.05
2022;9;SETEMBRO;DIESEL S10;DF;DISTRITO FEDERAL;6.91
2022;9;SETEMBRO;DIESEL S10;ES;ESPIRITO SANTO;6.87
2022;9;SETEMBRO;DIESEL S10;GO;GOIÁS;6.94
2022;9;SETEMBRO;DIESEL S10;MA;MARANHÃO;6.95
2022;9;SETEMBRO;DIESEL S10;MG;MINAS GERAIS;7.02
2022;9;SETEMBRO;DIESEL S10;MS;MATO GROSSO DO SUL;6.93
2022;9;SETEMBRO;DIESEL S10;MT;MATO GROSSO;7.16
2022;9;SETEMBRO;DIESEL S10;PA;PARÁ;7.37
2022;9;SETEMBRO;DIESEL S10;PB;PARAÍBA;6.82
2022;9;SETEMBRO;DIESEL S10;PE;PERNAMBUCO;6.72
2022;9;SETEMBRO;DIESEL S10;PI;PIAUÍ;6.89
2022;9;SETEMBRO;DIESEL S10;PR;PARANÁ;6.79
2022;9;SETEMBRO;DIESEL S10;RJ;RIO DE JANEIRO;6.99
2022;9;SETEMBRO;DIESEL S10;RO;RONDÔNIA;7.27
2022;9;SETEMBRO;DIESEL S10;RR;RORAIMA;7.37
2022;9;SETEMBRO;DIESEL S10;RS;RIO GRANDE DO SUL;6.82
2022;9;SETEMBRO;DIESEL S10;SC;SANTA CATARINA;6.92
2022;9;SETEMBRO;DIESEL S10;SE;SERGIPE;6.61
2022;9;SETEMBRO;DIESEL S10;SP;SÃO PAULO;6.93
2022;9;SETEMBRO;DIESEL S10;TO;TOCANTINS;6.75
2022;9;SETEMBRO;ETANOL;AC;ACRE;5.04
2022;9;SETEMBRO;ETANOL;AL;ALAGOAS;4.67
2022;9;SETEMBRO;ETANOL;AM;AMAZONAS;4.31
2022;9;SETEMBRO;ETANOL;AP;AMAPÁ;5.35
2022;9;SETEMBRO;ETANOL;BA;BAHIA;4.37
2022;9;SETEMBRO;ETANOL;CE;CEARÁ;4.72
2022;9;SETEMBRO;ETANOL;DF;DISTRITO FEDERAL;3.69
2022;9;SETEMBRO;ETANOL;ES;ESPIRITO SANTO;4.31
2022;9;SETEMBRO;ETANOL;GO;GOIÁS;3.36
2022;9;SETEMBRO;ETANOL;MA;MARANHÃO;4.61
2022;9;SETEMBRO;ETANOL;MG;MINAS GERAIS;3.55
2022;9;SETEMBRO;ETANOL;MS;MATO GROSSO DO SUL;3.77
2022;9;SETEMBRO;ETANOL;MT;MATO GROSSO;3.1
2022;9;SETEMBRO;ETANOL;PA;PARÁ;4.93
2022;9;SETEMBRO;ETANOL;PB;PARAÍBA;4.06
2022;9;SETEMBRO;ETANOL;PE;PERNAMBUCO;4.44
2022;9;SETEMBRO;ETANOL;PI;PIAUÍ;4.25
2022;9;SETEMBRO;ETANOL;PR;PARANÁ;3.74
2022;9;SETEMBRO;ETANOL;RJ;RIO DE JANEIRO;4.27
2022;9;SETEMBRO;ETANOL;RO;RONDÔNIA;5.08
2022;9;SETEMBRO;ETANOL;RR;RORAIMA;5.17
2022;9;SETEMBRO;ETANOL;RS;RIO GRANDE DO SUL;5.0
2022;9;SETEMBRO;ETANOL;SC;SANTA CATARINA;4.66
2022;9;SETEMBRO;ETANOL;SE;SERGIPE;4.39
2022;9;SETEMBRO;ETANOL;SP;SÃO PAULO;3.31
2022;9;SETEMBRO;ETANOL;TO;TOCANTINS;4.53
2022;9;SETEMBRO;GASOLINA;AC;ACRE;5.9
2022;9;SETEMBRO;GASOLINA;AL;ALAGOAS;5.28
2022;9;SETEMBRO;GASOLINA;AM;AMAZONAS;5.46
2022;9;SETEMBRO;GASOLINA;AP;AMAPÁ;4.64
2022;9;SETEMBRO;GASOLINA;BA;BAHIA;5.46
2022;9;SETEMBRO;GASOLINA;CE;CEARÁ;5.11
2022;9;SETEMBRO;GASOLINA;DF;DISTRITO FEDERAL;4.89
2022;9;SETEMBRO;GASOLINA;ES;ESPIRITO SANTO;5.11
2022;9;SETEMBRO;GASOLINA;GO;GOIÁS;4.9
2022;9;SETEMBRO;GASOLINA;MA;MARANHÃO;5.0
2022;9;SETEMBRO;GASOLINA;MG;MINAS GERAIS;5.03
2022;9;SETEMBRO;GASOLINA;MS;MATO GROSSO DO SUL;4.97
2022;9;SETEMBRO;GASOLINA;MT;MATO GROSSO;4.98
2022;9;SETEMBRO;GASOLINA;PA;PARÁ;5.28
2022;9;SETEMBRO;GASOLINA;PB;PARAÍBA;5.06
2022;9;SETEMBRO;GASOLINA;PE;PERNAMBUCO;5.07
2022;9;SETEMBRO;GASOLINA;PI;PIAUÍ;5.16
2022;9;SETEMBRO;GASOLINA;PR;PARANÁ;5.03
2022;9;SETEMBRO;GASOLINA;RJ;RIO DE JANEIRO;5.18
2022;9;SETEMBRO;GASOLINA;RO;RONDÔNIA;5.15
2022;9;SETEMBRO;GASOLINA;RR;RORAIMA;5.43
2022;9;SETEMBRO;GASOLINA;RS;RIO GRANDE DO SUL;4.91
2022;9;SETEMBRO;GASOLINA;SC;SANTA CATARINA;5.08
2022;9;SETEMBRO;GASOLINA;SE;SERGIPE;4.85
2022;9;SETEMBRO;GASOLINA;SP;SÃO PAULO;4.88
2022;9;SETEMBRO;GASOLINA;TO;TOCANTINS;5.36
2022;9;SETEMBRO;GASOLINA ADITIVADA;AC;ACRE;5.83
2022;9;SETEMBRO;GASOLINA ADITIVADA;AL;ALAGOAS;5.45
2022;9;SETEMBRO;GASOLINA ADITIVADA;AM;AMAZONAS;5.41
2022;9;SETEMBRO;GASOLINA ADITIVADA;AP;AMAPÁ;4.96
2022;9;SETEMBRO;GASOLINA ADITIVADA;BA;BAHIA;5.55
2022;9;SETEMBRO;GASOLINA ADITIVADA;CE;CEARÁ;5.32
2022;9;SETEMBRO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;4.99
2022;9;SETEMBRO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.24
2022;9;SETEMBRO;GASOLINA ADITIVADA;GO;GOIÁS;5.03
2022;9;SETEMBRO;GASOLINA ADITIVADA;MA;MARANHÃO;5.11
2022;9;SETEMBRO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.19
2022;9;SETEMBRO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;5.1
2022;9;SETEMBRO;GASOLINA ADITIVADA;MT;MATO GROSSO;5.13
2022;9;SETEMBRO;GASOLINA ADITIVADA;PA;PARÁ;5.44
2022;9;SETEMBRO;GASOLINA ADITIVADA;PB;PARAÍBA;5.22
2022;9;SETEMBRO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.23
2022;9;SETEMBRO;GASOLINA ADITIVADA;PI;PIAUÍ;5.36
2022;9;SETEMBRO;GASOLINA ADITIVADA;PR;PARANÁ;5.19
2022;9;SETEMBRO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.31
2022;9;SETEMBRO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.29
2022;9;SETEMBRO;GASOLINA ADITIVADA;RR;RORAIMA;5.53
2022;9;SETEMBRO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;5.04
2022;9;SETEMBRO;GASOLINA ADITIVADA;SC;SANTA CATARINA;5.19
2022;9;SETEMBRO;GASOLINA ADITIVADA;SE;SERGIPE;4.94
2022;9;SETEMBRO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.12
2022;9;SETEMBRO;GASOLINA ADITIVADA;TO;TOCANTINS;5.45
2022;9;SETEMBRO;GNV;AL;ALAGOAS;4.54
2022;9;SETEMBRO;GNV;AM;AMAZONAS;3.99
2022;9;SETEMBRO;GNV;BA;BAHIA;4.43
2022;9;SETEMBRO;GNV;CE;CEARÁ;4.95
2022;9;SETEMBRO;GNV;DF;DISTRITO FEDERAL;6.19
2022;9;SETEMBRO;GNV;ES;ESPIRITO SANTO;5.13
2022;9;SETEMBRO;GNV;MG;MINAS GERAIS;5.43
2022;9;SETEMBRO;GNV;MS;MATO GROSSO DO SUL;4.93
2022;9;SETEMBRO;GNV;MT;MATO GROSSO;3.19
2022;9;SETEMBRO;GNV;PB;PARAÍBA;5.04
2022;9;SETEMBRO;GNV;PE;PERNAMBUCO;4.29
2022;9;SETEMBRO;GNV;PR;PARANÁ;6.01
2022;9;SETEMBRO;GNV;RJ;RIO DE JANEIRO;5.02
2022;9;SETEMBRO;GNV;RS;RIO GRANDE DO SUL;5.81
2022;9;SETEMBRO;GNV;SC;SANTA CATARINA;5.93
2022;9;SETEMBRO;GNV;SE;SERGIPE;5.15
2022;9;SETEMBRO;GNV;SP;SÃO PAULO;5.41
2022;10;OUTUBRO;DIESEL;AC;ACRE;7.44
2022;10;OUTUBRO;DIESEL;AL;ALAGOAS;6.48
2022;10;OUTUBRO;DIESEL;AM;AMAZONAS;6.62
2022;10;OUTUBRO;DIESEL;AP;AMAPÁ;6.71
2022;10;OUTUBRO;DIESEL;BA;BAHIA;6.94
2022;10;OUTUBRO;DIESEL;CE;CEARÁ;6.96
2022;10;OUTUBRO;DIESEL;DF;DISTRITO FEDERAL;6.54
2022;10;OUTUBRO;DIESEL;ES;ESPIRITO SANTO;6.46
2022;10;OUTUBRO;DIESEL;GO;GOIÁS;6.48
2022;10;OUTUBRO;DIESEL;MA;MARANHÃO;6.78
2022;10;OUTUBRO;DIESEL;MG;MINAS GERAIS;6.52
2022;10;OUTUBRO;DIESEL;MS;MATO GROSSO DO SUL;6.51
2022;10;OUTUBRO;DIESEL;MT;MATO GROSSO;6.71
2022;10;OUTUBRO;DIESEL;PA;PARÁ;6.83
2022;10;OUTUBRO;DIESEL;PB;PARAÍBA;6.35
2022;10;OUTUBRO;DIESEL;PE;PERNAMBUCO;6.78
2022;10;OUTUBRO;DIESEL;PI;PIAUÍ;6.7
2022;10;OUTUBRO;DIESEL;PR;PARANÁ;6.4
2022;10;OUTUBRO;DIESEL;RJ;RIO DE JANEIRO;6.5
2022;10;OUTUBRO;DIESEL;RO;RONDÔNIA;6.99
2022;10;OUTUBRO;DIESEL;RR;RORAIMA;7.03
2022;10;OUTUBRO;DIESEL;RS;RIO GRANDE DO SUL;6.35
2022;10;OUTUBRO;DIESEL;SC;SANTA CATARINA;6.43
2022;10;OUTUBRO;DIESEL;SE;SERGIPE;6.75
2022;10;OUTUBRO;DIESEL;SP;SÃO PAULO;6.49
2022;10;OUTUBRO;DIESEL;TO;TOCANTINS;6.63
2022;10;OUTUBRO;DIESEL S10;AC;ACRE;7.47
2022;10;OUTUBRO;DIESEL S10;AL;ALAGOAS;6.6
2022;10;OUTUBRO;DIESEL S10;AM;AMAZONAS;6.69
2022;10;OUTUBRO;DIESEL S10;AP;AMAPÁ;7.0
2022;10;OUTUBRO;DIESEL S10;BA;BAHIA;7.18
2022;10;OUTUBRO;DIESEL S10;CE;CEARÁ;6.9
2022;10;OUTUBRO;DIESEL S10;DF;DISTRITO FEDERAL;6.68
2022;10;OUTUBRO;DIESEL S10;ES;ESPIRITO SANTO;6.58
2022;10;OUTUBRO;DIESEL S10;GO;GOIÁS;6.67
2022;10;OUTUBRO;DIESEL S10;MA;MARANHÃO;6.73
2022;10;OUTUBRO;DIESEL S10;MG;MINAS GERAIS;6.63
2022;10;OUTUBRO;DIESEL S10;MS;MATO GROSSO DO SUL;6.6
2022;10;OUTUBRO;DIESEL S10;MT;MATO GROSSO;6.8
2022;10;OUTUBRO;DIESEL S10;PA;PARÁ;6.88
2022;10;OUTUBRO;DIESEL S10;PB;PARAÍBA;6.47
2022;10;OUTUBRO;DIESEL S10;PE;PERNAMBUCO;6.56
2022;10;OUTUBRO;DIESEL S10;PI;PIAUÍ;6.75
2022;10;OUTUBRO;DIESEL S10;PR;PARANÁ;6.6
2022;10;OUTUBRO;DIESEL S10;RJ;RIO DE JANEIRO;6.61
2022;10;OUTUBRO;DIESEL S10;RO;RONDÔNIA;6.99
2022;10;OUTUBRO;DIESEL S10;RR;RORAIMA;7.08
2022;10;OUTUBRO;DIESEL S10;RS;RIO GRANDE DO SUL;6.45
2022;10;OUTUBRO;DIESEL S10;SC;SANTA CATARINA;6.6
2022;10;OUTUBRO;DIESEL S10;SE;SERGIPE;6.74
2022;10;OUTUBRO;DIESEL S10;SP;SÃO PAULO;6.62
2022;10;OUTUBRO;DIESEL S10;TO;TOCANTINS;6.67
2022;10;OUTUBRO;ETANOL;AC;ACRE;4.21
2022;10;OUTUBRO;ETANOL;AL;ALAGOAS;3.62
2022;10;OUTUBRO;ETANOL;AM;AMAZONAS;3.94
2022;10;OUTUBRO;ETANOL;AP;AMAPÁ;4.99
2022;10;OUTUBRO;ETANOL;BA;BAHIA;3.85
2022;10;OUTUBRO;ETANOL;CE;CEARÁ;4.06
2022;10;OUTUBRO;ETANOL;DF;DISTRITO FEDERAL;3.64
2022;10;OUTUBRO;ETANOL;ES;ESPIRITO SANTO;4.1
2022;10;OUTUBRO;ETANOL;GO;GOIÁS;3.31
2022;10;OUTUBRO;ETANOL;MA;MARANHÃO;4.25
2022;10;OUTUBRO;ETANOL;MG;MINAS GERAIS;3.59
2022;10;OUTUBRO;ETANOL;MS;MATO GROSSO DO SUL;3.57
2022;10;OUTUBRO;ETANOL;MT;MATO GROSSO;3.13
2022;10;OUTUBRO;ETANOL;PA;PARÁ;4.27
2022;10;OUTUBRO;ETANOL;PB;PARAÍBA;3.31
2022;10;OUTUBRO;ETANOL;PE;PERNAMBUCO;3.59
2022;10;OUTUBRO;ETANOL;PI;PIAUÍ;3.91
2022;10;OUTUBRO;ETANOL;PR;PARANÁ;3.8
2022;10;OUTUBRO;ETANOL;RJ;RIO DE JANEIRO;4.16
2022;10;OUTUBRO;ETANOL;RO;RONDÔNIA;4.56
2022;10;OUTUBRO;ETANOL;RR;RORAIMA;4.94
2022;10;OUTUBRO;ETANOL;RS;RIO GRANDE DO SUL;4.6
2022;10;OUTUBRO;ETANOL;SC;SANTA CATARINA;4.4
2022;10;OUTUBRO;ETANOL;SE;SERGIPE;3.78
2022;10;OUTUBRO;ETANOL;SP;SÃO PAULO;3.48
2022;10;OUTUBRO;ETANOL;TO;TOCANTINS;4.25
2022;10;OUTUBRO;GASOLINA;AC;ACRE;5.3
2022;10;OUTUBRO;GASOLINA;AL;ALAGOAS;4.91
2022;10;OUTUBRO;GASOLINA;AM;AMAZONAS;5.15
2022;10;OUTUBRO;GASOLINA;AP;AMAPÁ;4.54
2022;10;OUTUBRO;GASOLINA;BA;BAHIA;5.38
2022;10;OUTUBRO;GASOLINA;CE;CEARÁ;4.92
2022;10;OUTUBRO;GASOLINA;DF;DISTRITO FEDERAL;5.01
2022;10;OUTUBRO;GASOLINA;ES;ESPIRITO SANTO;4.83
2022;10;OUTUBRO;GASOLINA;GO;GOIÁS;4.76
2022;10;OUTUBRO;GASOLINA;MA;MARANHÃO;4.77
2022;10;OUTUBRO;GASOLINA;MG;MINAS GERAIS;4.85
2022;10;OUTUBRO;GASOLINA;MS;MATO GROSSO DO SUL;4.71
2022;10;OUTUBRO;GASOLINA;MT;MATO GROSSO;4.89
2022;10;OUTUBRO;GASOLINA;PA;PARÁ;4.7
2022;10;OUTUBRO;GASOLINA;PB;PARAÍBA;4.81
2022;10;OUTUBRO;GASOLINA;PE;PERNAMBUCO;4.87
2022;10;OUTUBRO;GASOLINA;PI;PIAUÍ;4.98
2022;10;OUTUBRO;GASOLINA;PR;PARANÁ;4.97
2022;10;OUTUBRO;GASOLINA;RJ;RIO DE JANEIRO;4.97
2022;10;OUTUBRO;GASOLINA;RO;RONDÔNIA;4.96
2022;10;OUTUBRO;GASOLINA;RR;RORAIMA;5.27
2022;10;OUTUBRO;GASOLINA;RS;RIO GRANDE DO SUL;4.71
2022;10;OUTUBRO;GASOLINA;SC;SANTA CATARINA;4.85
2022;10;OUTUBRO;GASOLINA;SE;SERGIPE;4.96
2022;10;OUTUBRO;GASOLINA;SP;SÃO PAULO;4.79
2022;10;OUTUBRO;GASOLINA;TO;TOCANTINS;5.18
2022;10;OUTUBRO;GASOLINA ADITIVADA;AC;ACRE;5.37
2022;10;OUTUBRO;GASOLINA ADITIVADA;AL;ALAGOAS;5.24
2022;10;OUTUBRO;GASOLINA ADITIVADA;AM;AMAZONAS;5.21
2022;10;OUTUBRO;GASOLINA ADITIVADA;AP;AMAPÁ;4.81
2022;10;OUTUBRO;GASOLINA ADITIVADA;BA;BAHIA;5.6
2022;10;OUTUBRO;GASOLINA ADITIVADA;CE;CEARÁ;5.13
2022;10;OUTUBRO;GASOLINA ADITIVADA;DF;DISTRITO FEDERAL;5.08
2022;10;OUTUBRO;GASOLINA ADITIVADA;ES;ESPIRITO SANTO;5.04
2022;10;OUTUBRO;GASOLINA ADITIVADA;GO;GOIÁS;4.87
2022;10;OUTUBRO;GASOLINA ADITIVADA;MA;MARANHÃO;4.94
2022;10;OUTUBRO;GASOLINA ADITIVADA;MG;MINAS GERAIS;5.02
2022;10;OUTUBRO;GASOLINA ADITIVADA;MS;MATO GROSSO DO SUL;4.85
2022;10;OUTUBRO;GASOLINA ADITIVADA;MT;MATO GROSSO;4.97
2022;10;OUTUBRO;GASOLINA ADITIVADA;PA;PARÁ;5.11
2022;10;OUTUBRO;GASOLINA ADITIVADA;PB;PARAÍBA;4.99
2022;10;OUTUBRO;GASOLINA ADITIVADA;PE;PERNAMBUCO;5.01
2022;10;OUTUBRO;GASOLINA ADITIVADA;PI;PIAUÍ;5.14
2022;10;OUTUBRO;GASOLINA ADITIVADA;PR;PARANÁ;5.15
2022;10;OUTUBRO;GASOLINA ADITIVADA;RJ;RIO DE JANEIRO;5.15
2022;10;OUTUBRO;GASOLINA ADITIVADA;RO;RONDÔNIA;5.16
2022;10;OUTUBRO;GASOLINA ADITIVADA;RR;RORAIMA;5.35
2022;10;OUTUBRO;GASOLINA ADITIVADA;RS;RIO GRANDE DO SUL;4.86
2022;10;OUTUBRO;GASOLINA ADITIVADA;SC;SANTA CATARINA;4.99
2022;10;OUTUBRO;GASOLINA ADITIVADA;SE;SERGIPE;5.05
2022;10;OUTUBRO;GASOLINA ADITIVADA;SP;SÃO PAULO;5.03
2022;10;OUTUBRO;GASOLINA ADITIVADA;TO;TOCANTINS;5.34
2022;10;OUTUBRO;GNV;AL;ALAGOAS;4.42
2022;10;OUTUBRO;GNV;AM;AMAZONAS;3.99
2022;10;OUTUBRO;GNV;BA;BAHIA;4.32
2022;10;OUTUBRO;GNV;CE;CEARÁ;4.63
2022;10;OUTUBRO;GNV;DF;DISTRITO FEDERAL;6.24
2022;10;OUTUBRO;GNV;ES;ESPIRITO SANTO;5.03
2022;10;OUTUBRO;GNV;MG;MINAS GERAIS;5.39
2022;10;OUTUBRO;GNV;MS;MATO GROSSO DO SUL;4.99
2022;10;OUTUBRO;GNV;MT;MATO GROSSO;3.19
2022;10;OUTUBRO;GNV;PB;PARAÍBA;4.98
2022;10;OUTUBRO;GNV;PE;PERNAMBUCO;4.23
2022;10;OUTUBRO;GNV;PR;PARANÁ;6.01
2022;10;OUTUBRO;GNV;RJ;RIO DE JANEIRO;4.86
2022;10;OUTUBRO;GNV;RS;RIO GRANDE DO SUL;5.51
2022;10;OUTUBRO;GNV;SC;SANTA CATARINA;5.9
2022;10;OUTUBRO;GNV;SE;SERGIPE;5.15
2022;10;OUTUBRO;GNV;SP;SÃO PAULO;5.37
2022;11;NOVEMBRO;DIESEL;AC;ACRE;7.46
2022;11;NOVEMBRO;DIESEL;AL;ALAGOAS;6.83
2022;11;NOVEMBRO;DIESEL;AM;AMAZONAS;6.64
2022;11;NOVEMBRO;DIESEL;AP;AMAPÁ;6.81
2022;11;NOVEMBRO;DIESEL;BA;BAHIA;6.78
2022;11;NOVEMBRO;DIESEL;CE;CEARÁ;6.98
2022;11;NOVEMBRO;DIESEL;DF;DISTRITO FEDERAL;6.68
2022;11;NOVEMBRO;DIESEL;ES;ESPIRITO SANTO;6.41
2022;11;NOVEMBRO;DIESEL;GO;GOIÁS;6.5
2022;11;NOVEMBRO;DIESEL;MA;MARANHÃO;6.9
2022;11;NOVEMBRO;DIESEL;MG;MINAS GERAIS;6.54
2022;11;NOVEMBRO;DIESEL;MS;MATO GROSSO DO SUL;6.51
2022;11;NOVEMBRO;DIESEL;MT;MATO GROSSO;6.77
2022;11;NOVEMBRO;DIESEL;PA;PARÁ;6.98
2022;11;NOVEMBRO;DIESEL;PB;PARAÍBA;6.42
2022;11;NOVEMBRO;DIESEL;PE;PERNAMBUCO;6.89
2022;11;NOVEMBRO;DIESEL;PI;PIAUÍ;6.9
2022;11;NOVEMBRO;DIESEL;PR;PARANÁ;6.43
2022;11;NOVEMBRO;DIESEL;RJ;RIO DE JANEIRO;6.5
2022;11;NOVEMBRO;DIESEL;RO;RONDÔNIA;7.11
2022;11;NOVEMBRO;DIESEL;RR;RORAIMA;7.09
2022;11;NOVEMBRO;DIESEL;RS;RIO GRANDE DO SUL;6.41
2022;11;NOVEMBRO;DIESEL;SC;SANTA CATARINA;6.45
2022;11;NOVEMBRO;DIESEL;SE;SERGIPE;6.56
2022;11;NOVEMBRO;DIESEL;SP;SÃO PAULO;6.51
2022;11;NOVEMBRO;DIESEL;TO;TOCANTINS;6.63
2022;11;NOVEMBRO;DIESEL S10;AC;ACRE;7.5
2022;11;NOVEMBRO;DIESEL S10;AL;ALAGOAS;6.76
2022;11;NOVEMBRO;DIESEL S10;AM;AMAZONAS;6.72
2022;11;NOVEMBRO;DIESEL S10;AP;AMAPÁ;7.13
2022;11;NOVEMBRO;DIESEL S10;BA;BAHIA;6.89
2022;11;NOVEMBRO;DIESEL S10;CE;CEARÁ;7.02
2022;11;NOVEMBRO;DIESEL S10;DF;DISTRITO FEDERAL;6.81
2022;11;NOVEMBRO;DIESEL S10;ES;ESPIRITO SANTO;6.54
2022;11;NOVEMBRO;DIESEL S10;GO;GOIÁS;6.68
2022;11;NOVEMBRO;DIESEL S10;MA;MARANHÃO;6.88
2022;11;NOVEMBRO;DIESEL S10;MG;MINAS GERAIS;6.67
2022;11;NOVEMBRO;DIESEL S10;MS;MATO GROSSO DO SUL;6.63
2022;11;NOVEMBRO;DIESEL S10;MT;MATO GROSSO;6.87
2022;11;NOVEMBRO;DIESEL S10;PA;PARÁ;7.0
2022;11;NOVEMBRO;DIESEL S10;PB;PARAÍBA;6.51
2022;11;NOVEMBRO;DIESEL S10;PE;PERNAMBUCO;6.64
2022;11;NOVEMBRO;DIESEL S10;PI;PIAUÍ;6.95
2022;11;NOVEMBRO;DIESEL S10;PR;PARANÁ;6.6
2022;11;NOVEMBRO;DIESEL S10;RJ;RIO DE JANEIRO;6.62
2022;11;NOVEMBRO;DIESEL S10;RO;RONDÔNIA;7.11
2022;11;NOVEMBRO;DIESEL S10;RR;RORAIMA;7.14
2022;11;NOVEMBRO;DIESEL S10;RS;RIO GRANDE DO SUL;6.48
2022;11;NOVEMBRO;DIESEL S10;SC;SANTA CATARINA;6.57
2022;11;NOVEMBRO;DIESEL S10;SE;SERGIPE;6.86
2022;11;NOVEMBRO;DIESEL S10;SP;SÃO PAULO;6.64
2022;11;NOVEMBRO;DIESEL S10;TO;TOCANTINS;6.7
2022;11;NOVEMBRO;ETANOL;AC;ACRE;4.27
2022;11;NOVEMBRO;ETANOL;AL;ALAGOAS;3.77
2022;11;NOVEMBRO;ETANOL;AM;AMAZONAS;3.74
2022;11;NOVEMBRO;ETANOL;AP;AMAPÁ;5.22
2022;11;NOVEMBRO;ETANOL;BA;BAHIA;4.0
2022;11;NOVEMBRO;ETANOL;CE;CEARÁ;4.08
2022;11;NOVEMBRO;ETANOL;DF;DISTRITO FEDERAL;3.98
2022;11;NOVEMBRO;ETANOL;ES;ESPIRITO SANTO;4.28
2022;11;NOVEMBRO;ETANOL;GO;GOIÁS;3.74
2022;11;NOVEMBRO;ETANOL;MA;MARANHÃO;4.5
2022;11;NOVEMBRO;ETANOL;MG;MINAS GERAIS;3.85
2022;11;NOVEMBRO;ETANOL;MS;MATO GROSSO DO SUL;3.77
2022;11;NOVEMBRO;ETANOL;MT;MATO GROSSO;3.57
2022;11;NOVEMBRO;ETANOL;PA;PARÁ;4.5
2022;11;NOVEMBRO;ETANOL;PB;PARAÍBA;3.47
2022;11;NOVEMBRO;ETANOL;PE;PERNAMBUCO;3.78
2022;11;NOVEMBRO;ETANOL;PI;PIAUÍ;4.04
2022;11;NOVEMBRO;ETANOL;PR;PARANÁ;4.15
2022;11;NOVEMBRO;ETANOL;RJ;RIO DE JANEIRO;4.42
2022;11;NOVEMBRO;ETANOL;RO;RONDÔNIA;4.72
2022;11;NOVEMBRO;ETANOL;RR;RORAIMA;4.85
2022;11;NOVEMBRO;ETANOL;RS;RIO GRANDE DO SUL;4.76
2022;11;NOVEMBRO;ETANOL;SC;SANTA CATARINA;4.55
2022;11;NOVEMBRO;ETANOL;SE;SERGIPE;3.58
2022;11;NOVEMBRO;ETANOL;SP;SÃO PAULO;3.76
2022;11;NOVEMBRO;ETANOL;TO;TOCANTINS;4.33
2022;11;NOVEMBRO;GASOLINA;AC;ACRE;5.36
2022;11;NOVEMBRO;GASOLINA;AL;ALAGOAS;5.18
2022;11;NOVEMBRO;GASOLINA;AM;AMAZONAS;4.94
2022;11;NOVEMBRO;GASOLINA;AP;AMAPÁ;4.68
2022;11;NOVEMBRO;GASOLINA;BA;BAHIA;5.51
2022;11;NOVEMBRO;GASOLINA;CE;CEARÁ;5.03
2022;11;NOVEMBRO;GASOLINA;DF;DISTRITO FEDERAL;5.16
2022;11;NOVEMBRO;GASOLINA;ES;ESPIRITO SANTO;5.0
2022;11;NOVEMBRO;GASOLINA;GO;GOIÁS;5.06
2022;11;NOVEMBRO;GASOLINA;MA;MARANHÃO;5.03
2022;11;NOVEMBRO;GASOLINA;MG;MINAS GERAIS;4.97
2022;11;NOVEMBRO;GASOLINA;MS;MATO GROSSO DO SUL;4.86
2022;11;NOVEMBRO;GASOLINA;MT;MATO GROSSO;5.07
2022;11;NOVEMBRO;GASOLINA;PA;PARÁ;4.94
2022;11;NOVEMBRO;GASOLINA;PB;PARAÍBA;4.81
2022;11;NOVEMBRO;GASOLINA;PE;PERNAMBUCO;5.06
