ANO;MES;NM_MES;REGIAO - SIGLA;ESTADO - SIGLA;NM_ESTADO;MUNICIPIO;PRODUTO;VL_MEDIO_VENDA
2023;1;JANEIRO;SE;SP;SÃO PAULO;LINS;GASOLINA ADITIVADA;5.17
2023;1;JANEIRO;SE;SP;SÃO PAULO;LORENA;DIESEL;5.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;LORENA;DIESEL S10;6.06
2023;1;JANEIRO;SE;SP;SÃO PAULO;LORENA;ETANOL;3.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;LORENA;GASOLINA;4.86
2023;1;JANEIRO;SE;SP;SÃO PAULO;LORENA;GASOLINA ADITIVADA;5.08
2023;1;JANEIRO;SE;SP;SÃO PAULO;MARILIA;DIESEL;6.48
2023;1;JANEIRO;SE;SP;SÃO PAULO;MARILIA;DIESEL S10;6.56
2023;1;JANEIRO;SE;SP;SÃO PAULO;MARILIA;ETANOL;3.66
2023;1;JANEIRO;SE;SP;SÃO PAULO;MARILIA;GASOLINA;4.9
2023;1;JANEIRO;SE;SP;SÃO PAULO;MARILIA;GASOLINA ADITIVADA;5.11
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;DIESEL;6.33
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;DIESEL S10;6.46
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;ETANOL;3.86
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;GASOLINA;4.96
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;GASOLINA ADITIVADA;5.12
2023;1;JANEIRO;SE;SP;SÃO PAULO;MATAO;GNV;5.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;DIESEL;6.56
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;DIESEL S10;6.52
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;ETANOL;3.85
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;GASOLINA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;GASOLINA ADITIVADA;5.21
2023;1;JANEIRO;SE;SP;SÃO PAULO;MAUA;GNV;5.29
2023;1;JANEIRO;SE;SP;SÃO PAULO;MIRASSOL;DIESEL;6.26
2023;1;JANEIRO;SE;SP;SÃO PAULO;MIRASSOL;DIESEL S10;6.38
2023;1;JANEIRO;SE;SP;SÃO PAULO;MIRASSOL;ETANOL;3.55
2023;1;JANEIRO;SE;SP;SÃO PAULO;MIRASSOL;GASOLINA;4.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;MIRASSOL;GASOLINA ADITIVADA;4.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;DIESEL;6.55
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;DIESEL S10;6.45
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;ETANOL;3.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;GASOLINA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;GASOLINA ADITIVADA;5.3
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI DAS CRUZES;GNV;5.19
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;DIESEL;6.32
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;DIESEL S10;6.44
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;ETANOL;3.93
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;GASOLINA;5.03
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;GASOLINA ADITIVADA;5.17
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI GUACU;GNV;4.96
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;DIESEL;6.25
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;DIESEL S10;6.34
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;ETANOL;3.84
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;GASOLINA;4.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;GASOLINA ADITIVADA;5.19
2023;1;JANEIRO;SE;SP;SÃO PAULO;MOGI MIRIM;GNV;5.09
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;DIESEL;6.63
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;DIESEL S10;6.45
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;ETANOL;3.79
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;GASOLINA;4.88
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;GASOLINA ADITIVADA;5.18
2023;1;JANEIRO;SE;SP;SÃO PAULO;OSASCO;GNV;5.04
2023;1;JANEIRO;SE;SP;SÃO PAULO;OURINHOS;DIESEL;6.44
2023;1;JANEIRO;SE;SP;SÃO PAULO;OURINHOS;DIESEL S10;6.88
2023;1;JANEIRO;SE;SP;SÃO PAULO;OURINHOS;ETANOL;3.84
2023;1;JANEIRO;SE;SP;SÃO PAULO;OURINHOS;GASOLINA;5.28
2023;1;JANEIRO;SE;SP;SÃO PAULO;OURINHOS;GASOLINA ADITIVADA;5.49
2023;1;JANEIRO;SE;SP;SÃO PAULO;PARAGUACU PAULISTA;DIESEL;6.64
2023;1;JANEIRO;SE;SP;SÃO PAULO;PARAGUACU PAULISTA;DIESEL S10;6.34
2023;1;JANEIRO;SE;SP;SÃO PAULO;PARAGUACU PAULISTA;ETANOL;3.51
2023;1;JANEIRO;SE;SP;SÃO PAULO;PARAGUACU PAULISTA;GASOLINA;4.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;PARAGUACU PAULISTA;GASOLINA ADITIVADA;5.03
2023;1;JANEIRO;SE;SP;SÃO PAULO;PAULINIA;DIESEL;6.27
2023;1;JANEIRO;SE;SP;SÃO PAULO;PAULINIA;DIESEL S10;6.29
2023;1;JANEIRO;SE;SP;SÃO PAULO;PAULINIA;ETANOL;3.66
2023;1;JANEIRO;SE;SP;SÃO PAULO;PAULINIA;GASOLINA;4.76
2023;1;JANEIRO;SE;SP;SÃO PAULO;PAULINIA;GASOLINA ADITIVADA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;PINDAMONHANGABA;DIESEL;6.09
2023;1;JANEIRO;SE;SP;SÃO PAULO;PINDAMONHANGABA;DIESEL S10;6.32
2023;1;JANEIRO;SE;SP;SÃO PAULO;PINDAMONHANGABA;ETANOL;3.87
2023;1;JANEIRO;SE;SP;SÃO PAULO;PINDAMONHANGABA;GASOLINA;4.78
2023;1;JANEIRO;SE;SP;SÃO PAULO;PINDAMONHANGABA;GASOLINA ADITIVADA;4.91
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRACICABA;DIESEL;6.23
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRACICABA;DIESEL S10;6.38
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRACICABA;ETANOL;3.76
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRACICABA;GASOLINA;4.88
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRACICABA;GASOLINA ADITIVADA;5.12
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRASSUNUNGA;DIESEL;6.45
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRASSUNUNGA;DIESEL S10;6.42
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRASSUNUNGA;ETANOL;3.9
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRASSUNUNGA;GASOLINA;5.0
2023;1;JANEIRO;SE;SP;SÃO PAULO;PIRASSUNUNGA;GASOLINA ADITIVADA;5.17
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;DIESEL;5.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;DIESEL S10;6.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;ETANOL;3.67
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;GASOLINA;4.79
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;GASOLINA ADITIVADA;5.06
2023;1;JANEIRO;SE;SP;SÃO PAULO;POA;GNV;4.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRAIA GRANDE;DIESEL;6.34
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRAIA GRANDE;DIESEL S10;6.63
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRAIA GRANDE;ETANOL;3.96
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRAIA GRANDE;GASOLINA;5.05
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRAIA GRANDE;GASOLINA ADITIVADA;5.34
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRESIDENTE PRUDENTE;DIESEL;6.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRESIDENTE PRUDENTE;DIESEL S10;6.47
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRESIDENTE PRUDENTE;ETANOL;3.56
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRESIDENTE PRUDENTE;GASOLINA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;PRESIDENTE PRUDENTE;GASOLINA ADITIVADA;5.14
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PIRES;DIESEL;6.44
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PIRES;DIESEL S10;6.52
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PIRES;ETANOL;3.88
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PIRES;GASOLINA;4.95
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PIRES;GASOLINA ADITIVADA;5.2
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;DIESEL;6.39
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;DIESEL S10;6.51
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;ETANOL;3.66
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;GASOLINA;4.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;GASOLINA ADITIVADA;5.1
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIBEIRAO PRETO;GNV;5.82
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;DIESEL;6.3
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;DIESEL S10;6.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;ETANOL;3.77
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;GASOLINA;4.84
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;GASOLINA ADITIVADA;5.07
2023;1;JANEIRO;SE;SP;SÃO PAULO;RIO CLARO;GNV;4.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;SALTO;DIESEL;6.49
2023;1;JANEIRO;SE;SP;SÃO PAULO;SALTO;DIESEL S10;6.45
2023;1;JANEIRO;SE;SP;SÃO PAULO;SALTO;ETANOL;3.65
2023;1;JANEIRO;SE;SP;SÃO PAULO;SALTO;GASOLINA;4.73
2023;1;JANEIRO;SE;SP;SÃO PAULO;SALTO;GASOLINA ADITIVADA;5.08
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;DIESEL;6.15
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;DIESEL S10;6.25
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;ETANOL;3.65
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;GASOLINA;4.83
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;5.01
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTA BARBARA D'OESTE;GNV;4.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;DIESEL;6.5
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;DIESEL S10;6.7
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;ETANOL;3.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;GASOLINA;5.09
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;GASOLINA ADITIVADA;5.35
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTO ANDRE;GNV;5.27
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTOS;DIESEL;6.57
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTOS;DIESEL S10;6.73
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTOS;ETANOL;4.02
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTOS;GASOLINA;5.03
2023;1;JANEIRO;SE;SP;SÃO PAULO;SANTOS;GASOLINA ADITIVADA;5.32
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;DIESEL;6.38
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;DIESEL S10;6.7
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;ETANOL;3.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;GASOLINA;5.0
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;GASOLINA ADITIVADA;5.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO BERNARDO DO CAMPO;GNV;5.49
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CAETANO DO SUL;DIESEL;6.04
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CAETANO DO SUL;DIESEL S10;6.36
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CAETANO DO SUL;ETANOL;3.87
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CAETANO DO SUL;GASOLINA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CAETANO DO SUL;GASOLINA ADITIVADA;5.17
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;DIESEL;6.36
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;DIESEL S10;6.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;ETANOL;3.67
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;GASOLINA;4.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;GASOLINA ADITIVADA;5.1
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO CARLOS;GNV;5.59
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOAO DA BOA VISTA;DIESEL;6.13
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOAO DA BOA VISTA;DIESEL S10;6.24
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOAO DA BOA VISTA;ETANOL;3.8
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOAO DA BOA VISTA;GASOLINA;4.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOAO DA BOA VISTA;GASOLINA ADITIVADA;5.01
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DO RIO PRETO;DIESEL;6.18
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DO RIO PRETO;DIESEL S10;6.28
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DO RIO PRETO;ETANOL;3.49
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DO RIO PRETO;GASOLINA;4.83
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;5.13
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;DIESEL;6.34
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;DIESEL S10;6.27
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;ETANOL;3.74
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;GASOLINA;4.79
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;4.98
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO JOSE DOS CAMPOS;GNV;5.03
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;DIESEL;6.3
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;DIESEL S10;6.5
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;ETANOL;3.86
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;GASOLINA;5.03
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;GASOLINA ADITIVADA;5.36
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO PAULO;GNV;4.98
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO VICENTE;DIESEL;6.14
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO VICENTE;DIESEL S10;6.29
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO VICENTE;ETANOL;3.84
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO VICENTE;GASOLINA;4.91
2023;1;JANEIRO;SE;SP;SÃO PAULO;SAO VICENTE;GASOLINA ADITIVADA;5.21
2023;1;JANEIRO;SE;SP;SÃO PAULO;SERTAOZINHO;DIESEL;6.24
2023;1;JANEIRO;SE;SP;SÃO PAULO;SERTAOZINHO;DIESEL S10;6.37
2023;1;JANEIRO;SE;SP;SÃO PAULO;SERTAOZINHO;ETANOL;3.61
2023;1;JANEIRO;SE;SP;SÃO PAULO;SERTAOZINHO;GASOLINA;5.01
2023;1;JANEIRO;SE;SP;SÃO PAULO;SERTAOZINHO;GASOLINA ADITIVADA;5.07
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;DIESEL;6.22
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;DIESEL S10;6.41
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;ETANOL;3.66
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;GASOLINA;4.75
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;GASOLINA ADITIVADA;5.01
2023;1;JANEIRO;SE;SP;SÃO PAULO;SOROCABA;GNV;5.39
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUMARE;DIESEL;6.11
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUMARE;DIESEL S10;6.3
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUMARE;ETANOL;3.73
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUMARE;GASOLINA;4.78
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUMARE;GASOLINA ADITIVADA;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;DIESEL;6.29
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;DIESEL S10;6.36
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;ETANOL;3.8
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;GASOLINA;4.85
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;GASOLINA ADITIVADA;5.08
2023;1;JANEIRO;SE;SP;SÃO PAULO;SUZANO;GNV;4.89
2023;1;JANEIRO;SE;SP;SÃO PAULO;TABOAO DA SERRA;DIESEL;6.36
2023;1;JANEIRO;SE;SP;SÃO PAULO;TABOAO DA SERRA;DIESEL S10;6.63
2023;1;JANEIRO;SE;SP;SÃO PAULO;TABOAO DA SERRA;ETANOL;3.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;TABOAO DA SERRA;GASOLINA;5.05
2023;1;JANEIRO;SE;SP;SÃO PAULO;TABOAO DA SERRA;GASOLINA ADITIVADA;5.27
2023;1;JANEIRO;SE;SP;SÃO PAULO;TATUI;DIESEL;6.49
2023;1;JANEIRO;SE;SP;SÃO PAULO;TATUI;DIESEL S10;6.58
2023;1;JANEIRO;SE;SP;SÃO PAULO;TATUI;ETANOL;3.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;TATUI;GASOLINA;5.09
2023;1;JANEIRO;SE;SP;SÃO PAULO;TATUI;GASOLINA ADITIVADA;5.58
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;DIESEL;6.41
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;DIESEL S10;6.38
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;ETANOL;3.72
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;GASOLINA;4.65
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;GASOLINA ADITIVADA;4.93
2023;1;JANEIRO;SE;SP;SÃO PAULO;TAUBATE;GNV;4.97
2023;1;JANEIRO;SE;SP;SÃO PAULO;TUPA;DIESEL;6.47
2023;1;JANEIRO;SE;SP;SÃO PAULO;TUPA;DIESEL S10;6.52
2023;1;JANEIRO;SE;SP;SÃO PAULO;TUPA;ETANOL;3.6
2023;1;JANEIRO;SE;SP;SÃO PAULO;TUPA;GASOLINA;5.08
2023;1;JANEIRO;SE;SP;SÃO PAULO;TUPA;GASOLINA ADITIVADA;5.31
2023;1;JANEIRO;SE;SP;SÃO PAULO;UBATUBA;DIESEL S10;6.7
2023;1;JANEIRO;SE;SP;SÃO PAULO;UBATUBA;ETANOL;4.13
2023;1;JANEIRO;SE;SP;SÃO PAULO;UBATUBA;GASOLINA;5.13
2023;1;JANEIRO;SE;SP;SÃO PAULO;UBATUBA;GASOLINA ADITIVADA;5.18
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;DIESEL;6.16
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;DIESEL S10;6.3
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;ETANOL;3.75
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;GASOLINA;4.84
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;GASOLINA ADITIVADA;5.08
2023;1;JANEIRO;SE;SP;SÃO PAULO;VALINHOS;GNV;4.96
2023;1;JANEIRO;SE;SP;SÃO PAULO;VARZEA PAULISTA;DIESEL;6.44
2023;1;JANEIRO;SE;SP;SÃO PAULO;VARZEA PAULISTA;DIESEL S10;6.6
2023;1;JANEIRO;SE;SP;SÃO PAULO;VARZEA PAULISTA;ETANOL;4.0
2023;1;JANEIRO;SE;SP;SÃO PAULO;VARZEA PAULISTA;GASOLINA;4.99
2023;1;JANEIRO;SE;SP;SÃO PAULO;VARZEA PAULISTA;GASOLINA ADITIVADA;5.25
2023;1;JANEIRO;SE;SP;SÃO PAULO;VINHEDO;DIESEL;6.52
2023;1;JANEIRO;SE;SP;SÃO PAULO;VINHEDO;DIESEL S10;6.71
2023;1;JANEIRO;SE;SP;SÃO PAULO;VINHEDO;ETANOL;3.85
2023;1;JANEIRO;SE;SP;SÃO PAULO;VINHEDO;GASOLINA;4.92
2023;1;JANEIRO;SE;SP;SÃO PAULO;VINHEDO;GASOLINA ADITIVADA;5.2
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTORANTIM;DIESEL;6.67
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTORANTIM;DIESEL S10;6.69
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTORANTIM;ETANOL;3.74
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTORANTIM;GASOLINA;4.98
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTORANTIM;GASOLINA ADITIVADA;5.54
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTUPORANGA;DIESEL;6.23
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTUPORANGA;DIESEL S10;6.35
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTUPORANGA;ETANOL;3.55
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTUPORANGA;GASOLINA;4.95
2023;1;JANEIRO;SE;SP;SÃO PAULO;VOTUPORANGA;GASOLINA ADITIVADA;5.06
2023;2;FEVEREIRO;CO;DF;DISTRITO FEDERAL;BRASILIA;DIESEL;6.08
2023;2;FEVEREIRO;CO;DF;DISTRITO FEDERAL;BRASILIA;DIESEL S10;6.2
2023;2;FEVEREIRO;CO;DF;DISTRITO FEDERAL;BRASILIA;ETANOL;3.89
2023;2;FEVEREIRO;CO;DF;DISTRITO FEDERAL;BRASILIA;GASOLINA;4.89
2023;2;FEVEREIRO;CO;DF;DISTRITO FEDERAL;BRASILIA;GASOLINA ADITIVADA;5.0
2023;2;FEVEREIRO;CO;GO;GOIÁS;AGUAS LINDAS DE GOIAS;DIESEL;6.14
2023;2;FEVEREIRO;CO;GO;GOIÁS;AGUAS LINDAS DE GOIAS;DIESEL S10;6.21
2023;2;FEVEREIRO;CO;GO;GOIÁS;AGUAS LINDAS DE GOIAS;ETANOL;3.89
2023;2;FEVEREIRO;CO;GO;GOIÁS;AGUAS LINDAS DE GOIAS;GASOLINA;5.0
2023;2;FEVEREIRO;CO;GO;GOIÁS;AGUAS LINDAS DE GOIAS;GASOLINA ADITIVADA;5.07
2023;2;FEVEREIRO;CO;GO;GOIÁS;ANAPOLIS;DIESEL;5.86
2023;2;FEVEREIRO;CO;GO;GOIÁS;ANAPOLIS;DIESEL S10;6.05
2023;2;FEVEREIRO;CO;GO;GOIÁS;ANAPOLIS;ETANOL;3.58
2023;2;FEVEREIRO;CO;GO;GOIÁS;ANAPOLIS;GASOLINA;4.84
2023;2;FEVEREIRO;CO;GO;GOIÁS;ANAPOLIS;GASOLINA ADITIVADA;4.91
2023;2;FEVEREIRO;CO;GO;GOIÁS;APARECIDA DE GOIANIA;DIESEL;5.96
2023;2;FEVEREIRO;CO;GO;GOIÁS;APARECIDA DE GOIANIA;DIESEL S10;6.06
2023;2;FEVEREIRO;CO;GO;GOIÁS;APARECIDA DE GOIANIA;ETANOL;3.79
2023;2;FEVEREIRO;CO;GO;GOIÁS;APARECIDA DE GOIANIA;GASOLINA;5.08
2023;2;FEVEREIRO;CO;GO;GOIÁS;APARECIDA DE GOIANIA;GASOLINA ADITIVADA;5.14
2023;2;FEVEREIRO;CO;GO;GOIÁS;CALDAS NOVAS;DIESEL;6.09
2023;2;FEVEREIRO;CO;GO;GOIÁS;CALDAS NOVAS;DIESEL S10;6.11
2023;2;FEVEREIRO;CO;GO;GOIÁS;CALDAS NOVAS;ETANOL;3.96
2023;2;FEVEREIRO;CO;GO;GOIÁS;CALDAS NOVAS;GASOLINA;5.41
2023;2;FEVEREIRO;CO;GO;GOIÁS;CALDAS NOVAS;GASOLINA ADITIVADA;5.42
2023;2;FEVEREIRO;CO;GO;GOIÁS;CATALAO;DIESEL;5.99
2023;2;FEVEREIRO;CO;GO;GOIÁS;CATALAO;DIESEL S10;6.13
2023;2;FEVEREIRO;CO;GO;GOIÁS;CATALAO;ETANOL;3.77
2023;2;FEVEREIRO;CO;GO;GOIÁS;CATALAO;GASOLINA;4.96
2023;2;FEVEREIRO;CO;GO;GOIÁS;CATALAO;GASOLINA ADITIVADA;5.08
2023;2;FEVEREIRO;CO;GO;GOIÁS;GOIANIA;DIESEL;5.98
2023;2;FEVEREIRO;CO;GO;GOIÁS;GOIANIA;DIESEL S10;5.97
