ANO;MES;NM_MES;PRODUTO;NM_ESTADO;MUNICIPIO;VL_MEDIO_VENDA
2022;12;DEZEMBRO;ETANOL;MARANHÃO;IMPERATRIZ;4.46
2022;12;DEZEMBRO;ETANOL;MARANHÃO;SAO JOSE DE RIBAMAR;4.28
2022;12;DEZEMBRO;ETANOL;MARANHÃO;SAO LUIS;4.35
2022;12;DEZEMBRO;ETANOL;MATO GROSSO;CACERES;3.67
2022;12;DEZEMBRO;ETANOL;MATO GROSSO;CUIABA;3.63
2022;12;DEZEMBRO;ETANOL;MATO GROSSO;RONDONOPOLIS;3.75
2022;12;DEZEMBRO;ETANOL;MATO GROSSO;SINOP;3.54
2022;12;DEZEMBRO;ETANOL;MATO GROSSO;VARZEA GRANDE;3.57
2022;12;DEZEMBRO;ETANOL;MATO GROSSO DO SUL;CAMPO GRANDE;3.73
2022;12;DEZEMBRO;ETANOL;MATO GROSSO DO SUL;DOURADOS;3.91
2022;12;DEZEMBRO;ETANOL;MATO GROSSO DO SUL;TRES LAGOAS;3.86
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;ARAGUARI;3.67
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;ARAXA;4.02
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;BARBACENA;3.79
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;BELO HORIZONTE;3.81
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;BETIM;3.87
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;CARATINGA;3.97
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;CONSELHEIRO LAFAIETE;3.95
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;CONTAGEM;3.8
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;CORONEL FABRICIANO;3.89
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;DIVINOPOLIS;3.9
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;FRUTAL;3.84
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;GOVERNADOR VALADARES;3.81
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;IPATINGA;3.88
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;ITUIUTABA;3.76
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;JUIZ DE FORA;4.07
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;LAVRAS;3.84
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;MANHUACU;4.16
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;MONTE CARMELO;3.79
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;MONTES CLAROS;3.69
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;MURIAE;4.09
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;NOVA LIMA;3.89
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;PARA DE MINAS;3.91
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;PASSOS;3.7
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;PATOS DE MINAS;3.9
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;POUSO ALEGRE;3.83
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;SAO JOAO DEL REI;3.94
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;SETE LAGOAS;3.89
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;TEOFILO OTONI;3.78
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;TIMOTEO;3.88
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;UBA;3.84
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;UBERABA;3.64
2022;12;DEZEMBRO;ETANOL;MINAS GERAIS;UBERLANDIA;3.61
2022;12;DEZEMBRO;ETANOL;PARANÁ;APUCARANA;4.06
2022;12;DEZEMBRO;ETANOL;PARANÁ;ARAPONGAS;3.89
2022;12;DEZEMBRO;ETANOL;PARANÁ;ARAUCARIA;4.33
2022;12;DEZEMBRO;ETANOL;PARANÁ;CAMBE;3.89
2022;12;DEZEMBRO;ETANOL;PARANÁ;CAMPO LARGO;4.41
2022;12;DEZEMBRO;ETANOL;PARANÁ;CASCAVEL;3.99
2022;12;DEZEMBRO;ETANOL;PARANÁ;COLOMBO;4.43
2022;12;DEZEMBRO;ETANOL;PARANÁ;CURITIBA;4.46
2022;12;DEZEMBRO;ETANOL;PARANÁ;FOZ DO IGUACU;3.82
2022;12;DEZEMBRO;ETANOL;PARANÁ;GUARAPUAVA;3.8
2022;12;DEZEMBRO;ETANOL;PARANÁ;LONDRINA;3.87
2022;12;DEZEMBRO;ETANOL;PARANÁ;MARINGA;4.25
2022;12;DEZEMBRO;ETANOL;PARANÁ;PARANAGUA;4.11
2022;12;DEZEMBRO;ETANOL;PARANÁ;PARANAVAI;3.84
2022;12;DEZEMBRO;ETANOL;PARANÁ;PINHAIS;4.42
2022;12;DEZEMBRO;ETANOL;PARANÁ;PONTA GROSSA;3.83
2022;12;DEZEMBRO;ETANOL;PARANÁ;SAO JOSE DOS PINHAIS;4.41
2022;12;DEZEMBRO;ETANOL;PARANÁ;TOLEDO;3.85
2022;12;DEZEMBRO;ETANOL;PARANÁ;UMUARAMA;3.9
2022;12;DEZEMBRO;ETANOL;PARAÍBA;BAYEUX;3.72
2022;12;DEZEMBRO;ETANOL;PARAÍBA;CABEDELO;3.75
2022;12;DEZEMBRO;ETANOL;PARAÍBA;CAMPINA GRANDE;3.63
2022;12;DEZEMBRO;ETANOL;PARAÍBA;JOAO PESSOA;3.65
2022;12;DEZEMBRO;ETANOL;PARAÍBA;PATOS;3.99
2022;12;DEZEMBRO;ETANOL;PARÁ;ANANINDEUA;4.2
2022;12;DEZEMBRO;ETANOL;PARÁ;BELEM;4.43
2022;12;DEZEMBRO;ETANOL;PARÁ;CASTANHAL;4.38
2022;12;DEZEMBRO;ETANOL;PARÁ;ITAITUBA;4.9
2022;12;DEZEMBRO;ETANOL;PARÁ;MARABA;4.65
2022;12;DEZEMBRO;ETANOL;PARÁ;PARAUAPEBAS;5.29
2022;12;DEZEMBRO;ETANOL;PARÁ;REDENCAO;4.88
2022;12;DEZEMBRO;ETANOL;PARÁ;SANTAREM;5.17
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;ARARIPINA;4.8
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;CABO DE SANTO AGOSTINHO;4.05
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;CARUARU;3.81
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;GARANHUNS;3.77
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;JABOATAO DOS GUARARAPES;3.74
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;OLINDA;3.86
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;PAULISTA;3.81
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;PETROLINA;4.15
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;RECIFE;3.79
2022;12;DEZEMBRO;ETANOL;PERNAMBUCO;SERRA TALHADA;4.07
2022;12;DEZEMBRO;ETANOL;PIAUÍ;PARNAIBA;4.09
2022;12;DEZEMBRO;ETANOL;PIAUÍ;PICOS;4.1
2022;12;DEZEMBRO;ETANOL;PIAUÍ;TERESINA;4.18
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;ANGRA DOS REIS;5.03
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;ARARUAMA;4.46
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;BARRA MANSA;4.66
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;BELFORD ROXO;4.36
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;CABO FRIO;4.77
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;CAMPOS DOS GOYTACAZES;4.59
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;DUQUE DE CAXIAS;4.41
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;ITABORAI;4.5
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;MARICA;4.29
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;NILOPOLIS;4.46
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;NITEROI;4.39
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;NOVA FRIBURGO;4.31
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;NOVA IGUACU;4.44
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;PETROPOLIS;4.93
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;RIO BONITO;4.5
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;RIO DE JANEIRO;4.46
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;SAO GONCALO;4.29
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;SAO JOAO DE MERITI;4.37
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;SAQUAREMA;4.61
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;TERESOPOLIS;4.32
2022;12;DEZEMBRO;ETANOL;RIO DE JANEIRO;VOLTA REDONDA;4.72
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;ALVORADA;5.05
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;BAGE;5.63
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;BENTO GONCALVES;5.01
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;CACHOEIRINHA;4.4
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;CANOAS;4.76
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;CAXIAS DO SUL;4.87
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;ERECHIM;5.24
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;ESTEIO;4.4
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;GRAMADO;5.25
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;GRAVATAI;4.54
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;LAJEADO;4.48
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;NOVO HAMBURGO;4.28
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;PASSO FUNDO;4.96
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;PELOTAS;4.89
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;PORTO ALEGRE;4.57
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SANTA CRUZ DO SUL;5.43
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SANTA MARIA;4.83
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SANTA ROSA;4.59
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SAO GABRIEL;4.95
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SAO LEOPOLDO;4.62
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SAPIRANGA;4.19
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;SAPUCAIA DO SUL;4.39
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;TORRES;4.99
2022;12;DEZEMBRO;ETANOL;RIO GRANDE DO SUL;VIAMAO;5.01
2022;12;DEZEMBRO;ETANOL;RONDÔNIA;ARIQUEMES;4.91
2022;12;DEZEMBRO;ETANOL;RONDÔNIA;CACOAL;4.88
2022;12;DEZEMBRO;ETANOL;RONDÔNIA;JI-PARANA;4.95
2022;12;DEZEMBRO;ETANOL;RONDÔNIA;PORTO VELHO;4.45
2022;12;DEZEMBRO;ETANOL;RONDÔNIA;VILHENA;4.75
2022;12;DEZEMBRO;ETANOL;RORAIMA;BOA VISTA;4.86
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;BALNEARIO CAMBORIU;4.74
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;BIGUACU;4.23
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;BLUMENAU;4.6
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;BRUSQUE;4.59
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;CHAPECO;4.52
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;CRICIUMA;4.83
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;FLORIANOPOLIS;4.56
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;ITAJAI;4.43
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;JOINVILLE;4.34
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;LAGES;4.58
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;LAGUNA;4.53
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;PALHOCA;4.49
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;SAO JOSE;4.42
2022;12;DEZEMBRO;ETANOL;SANTA CATARINA;TUBARAO;4.34
2022;12;DEZEMBRO;ETANOL;SERGIPE;ARACAJU;3.65
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;AMERICANA;3.61
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;AMPARO;3.92
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ARACATUBA;3.53
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ARARAQUARA;3.72
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ARARAS;3.7
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ASSIS;3.95
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ATIBAIA;3.88
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BARRETOS;3.83
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BARUERI;4.06
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BAURU;3.58
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BIRIGUI;3.62
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BOTUCATU;3.89
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;BRAGANCA PAULISTA;3.77
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;CACAPAVA;3.62
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;CAMPINAS;3.79
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;CARAPICUIBA;3.78
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;CATANDUVA;3.55
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;COTIA;3.88
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;CUBATAO;4.05
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;DIADEMA;3.72
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;EMBU DAS ARTES;3.98
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;FRANCA;3.57
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;GUARATINGUETA;3.89
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;GUARULHOS;3.73
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;HORTOLANDIA;3.65
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;IBITINGA;3.74
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;INDAIATUBA;3.77
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITANHAEM;4.07
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITAPECERICA DA SERRA;3.78
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITAPETININGA;3.83
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITAPEVA;4.01
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITAPIRA;3.9
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITAQUAQUECETUBA;3.69
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITATIBA;3.82
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;ITU;3.73
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;JACAREI;3.65
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;JALES;3.75
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;JAU;3.68
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;JUNDIAI;3.87
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;LIMEIRA;3.69
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;LINS;3.91
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MARILIA;3.66
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MATAO;3.87
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MAUA;3.81
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MIRASSOL;3.61
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MOGI DAS CRUZES;3.8
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MOGI GUACU;3.91
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;MOGI MIRIM;3.79
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;OSASCO;3.82
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;PAULINIA;3.65
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;PINDAMONHANGABA;3.81
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;PIRACICABA;3.72
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;POA;3.75
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;PRAIA GRANDE;3.87
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;PRESIDENTE PRUDENTE;3.49
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;RIBEIRAO PIRES;3.95
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;RIBEIRAO PRETO;3.59
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;RIO CLARO;3.73
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SALTO;3.71
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SANTA BARBARA D'OESTE;3.59
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SANTO ANDRE;3.87
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SANTOS;3.93
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO BERNARDO DO CAMPO;3.81
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO CAETANO DO SUL;3.86
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO CARLOS;3.69
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO JOAO DA BOA VISTA;3.75
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO JOSE DO RIO PRETO;3.55
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO JOSE DOS CAMPOS;3.71
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO PAULO;3.8
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SAO VICENTE;3.75
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SERTAOZINHO;3.68
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SOROCABA;3.63
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SUMARE;3.67
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;SUZANO;3.74
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;TABOAO DA SERRA;3.81
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;TAUBATE;3.69
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;VALINHOS;3.72
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;VARZEA PAULISTA;3.93
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;VINHEDO;3.8
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;VOTORANTIM;3.73
2022;12;DEZEMBRO;ETANOL;SÃO PAULO;VOTUPORANGA;3.5
2022;12;DEZEMBRO;ETANOL;TOCANTINS;ARAGUAINA;4.41
2022;12;DEZEMBRO;ETANOL;TOCANTINS;GURUPI;4.25
2022;12;DEZEMBRO;ETANOL;TOCANTINS;PALMAS;4.29
2022;12;DEZEMBRO;GASOLINA;ACRE;RIO BRANCO;5.38
2022;12;DEZEMBRO;GASOLINA;ALAGOAS;ARAPIRACA;5.05
2022;12;DEZEMBRO;GASOLINA;ALAGOAS;MACEIO;4.89
2022;12;DEZEMBRO;GASOLINA;AMAPÁ;MACAPA;4.51
2022;12;DEZEMBRO;GASOLINA;AMAPÁ;SANTANA;4.75
2022;12;DEZEMBRO;GASOLINA;AMAZONAS;MANAUS;4.77
2022;12;DEZEMBRO;GASOLINA;AMAZONAS;PARINTINS;5.98
2022;12;DEZEMBRO;GASOLINA;BAHIA;CAMACARI;5.09
2022;12;DEZEMBRO;GASOLINA;BAHIA;FEIRA DE SANTANA;5.07
2022;12;DEZEMBRO;GASOLINA;BAHIA;ILHEUS;5.25
2022;12;DEZEMBRO;GASOLINA;BAHIA;ITABUNA;5.31
2022;12;DEZEMBRO;GASOLINA;BAHIA;ITAMARAJU;5.66
2022;12;DEZEMBRO;GASOLINA;BAHIA;JEQUIE;5.28
2022;12;DEZEMBRO;GASOLINA;BAHIA;JUAZEIRO;5.5
2022;12;DEZEMBRO;GASOLINA;BAHIA;LAURO DE FREITAS;5.07
2022;12;DEZEMBRO;GASOLINA;BAHIA;SALVADOR;5.06
2022;12;DEZEMBRO;GASOLINA;BAHIA;SIMOES FILHO;5.03
2022;12;DEZEMBRO;GASOLINA;CEARÁ;CAUCAIA;5.06
2022;12;DEZEMBRO;GASOLINA;CEARÁ;CRATO;5.09
2022;12;DEZEMBRO;GASOLINA;CEARÁ;FORTALEZA;5.06
2022;12;DEZEMBRO;GASOLINA;CEARÁ;ITAPIPOCA;5.54
2022;12;DEZEMBRO;GASOLINA;CEARÁ;JUAZEIRO DO NORTE;5.12
2022;12;DEZEMBRO;GASOLINA;CEARÁ;LIMOEIRO DO NORTE;5.5
2022;12;DEZEMBRO;GASOLINA;CEARÁ;MARACANAU;4.98
2022;12;DEZEMBRO;GASOLINA;DISTRITO FEDERAL;BRASILIA;5.06
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;5.38
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;CARIACICA;4.92
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;COLATINA;5.15
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;GUARAPARI;4.97
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;LINHARES;5.19
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;SERRA;4.92
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;VILA VELHA;4.95
2022;12;DEZEMBRO;GASOLINA;ESPIRITO SANTO;VITORIA;4.98
2022;12;DEZEMBRO;GASOLINA;GOIÁS;AGUAS LINDAS DE GOIAS;4.93
2022;12;DEZEMBRO;GASOLINA;GOIÁS;ANAPOLIS;4.86
2022;12;DEZEMBRO;GASOLINA;GOIÁS;APARECIDA DE GOIANIA;4.79
2022;12;DEZEMBRO;GASOLINA;GOIÁS;CATALAO;4.95
2022;12;DEZEMBRO;GASOLINA;GOIÁS;FORMOSA;5.87
2022;12;DEZEMBRO;GASOLINA;GOIÁS;GOIANIA;5.01
2022;12;DEZEMBRO;GASOLINA;GOIÁS;ITUMBIARA;4.98
2022;12;DEZEMBRO;GASOLINA;GOIÁS;JATAI;5.03
2022;12;DEZEMBRO;GASOLINA;GOIÁS;LUZIANIA;5.02
2022;12;DEZEMBRO;GASOLINA;GOIÁS;RIO VERDE;4.93
2022;12;DEZEMBRO;GASOLINA;GOIÁS;TRINDADE;4.86
2022;12;DEZEMBRO;GASOLINA;GOIÁS;VALPARAISO DE GOIAS;5.49
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;ACAILANDIA;5.13
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;BALSAS;5.51
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;CAXIAS;4.96
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;IMPERATRIZ;4.84
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;SAO JOSE DE RIBAMAR;4.7
2022;12;DEZEMBRO;GASOLINA;MARANHÃO;SAO LUIS;4.76
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO;CACERES;5.15
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO;CUIABA;4.91
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO;RONDONOPOLIS;5.13
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO;SINOP;5.06
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO;VARZEA GRANDE;4.89
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO DO SUL;CAMPO GRANDE;4.71
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO DO SUL;DOURADOS;4.75
2022;12;DEZEMBRO;GASOLINA;MATO GROSSO DO SUL;TRES LAGOAS;5.02
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;ARAGUARI;4.87
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;ARAXA;5.19
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;BARBACENA;4.76
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;BELO HORIZONTE;4.81
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;BETIM;4.86
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;CARATINGA;5.05
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;CONSELHEIRO LAFAIETE;4.99
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;CONTAGEM;4.78
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;CORONEL FABRICIANO;4.87
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;DIVINOPOLIS;4.91
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;FRUTAL;5.05
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;GOVERNADOR VALADARES;4.91
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;IPATINGA;4.85
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;ITUIUTABA;4.92
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;JUIZ DE FORA;4.96
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;LAVRAS;5.05
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;MANHUACU;5.32
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;MONTE CARMELO;4.83
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;MONTES CLAROS;4.93
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;MURIAE;5.24
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;NOVA LIMA;4.97
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;PARA DE MINAS;4.91
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;PASSOS;4.78
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;PATOS DE MINAS;4.95
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;POUSO ALEGRE;4.89
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;SAO JOAO DEL REI;5.14
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;SETE LAGOAS;4.89
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;TEOFILO OTONI;4.88
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;TIMOTEO;4.84
2022;12;DEZEMBRO;GASOLINA;MINAS GERAIS;UBA;4.89
